generated_tokens,gamma,delta,green_fraction,z_score,p_value,prediction
170,0.25,5.0,0.9529411764705882,21.16619576440828,0.0,True
175,0.25,5.0,0.9542857142857144,21.51628397726885,0.0,True
180,0.25,5.0,0.9555555555555556,21.86083933192631,0.0,True
185,0.25,5.0,0.9567567567567568,22.200113626849863,0.0,True
190,0.25,5.0,0.9578947368421052,22.534340266093217,0.0,True
195,0.25,5.0,0.958974358974359,22.863736075944093,0.0,True
200,0.25,5.0,0.96,23.18850289834742,0.0,True
5,0.25,5.0,0.8,2.840187787218772,0.002254349182452,False
10,0.25,5.0,0.7,3.2863353450309964,0.0005075004735565,False
15,0.25,5.0,0.8,4.919349550499537,4.341614042724373e-07,True
20,0.25,5.0,0.8,5.680375574437544,6.719964695811598e-09,True
25,0.25,5.0,0.84,6.812733176437583,4.788058838300913e-12,True
30,0.25,5.0,0.8666666666666667,7.800284895082002,3.1086244689504387e-15,True
35,0.25,5.0,0.8857142857142857,8.685510649241946,0.0,True
40,0.25,5.0,0.9,9.49385766342288,0.0,True
45,0.25,5.0,0.9111111111111112,10.24188929330406,0.0,True
50,0.25,5.0,0.9,10.614455552060438,0.0,True
55,0.25,5.0,0.9090909090909092,11.288234690342083,0.0,True
60,0.25,5.0,0.9166666666666666,11.925695879998878,0.0,True
65,0.25,5.0,0.9230769230769232,12.532010295690077,0.0,True
70,0.25,5.0,0.9285714285714286,13.111245627504733,0.0,True
75,0.25,5.0,0.9333333333333332,13.666666666666666,0.0,True
80,0.25,5.0,0.9375,14.20093893609386,0.0,True
85,0.25,5.0,0.9294117647058824,14.465781124066954,0.0,True
90,0.25,5.0,0.9333333333333332,14.971083238474542,0.0,True
95,0.25,5.0,0.936842105263158,15.460305709512308,0.0,True
100,0.25,5.0,0.93,15.70392732195782,0.0,True
105,0.25,5.0,0.9333333333333332,16.170618073805617,0.0,True
110,0.25,5.0,0.9363636363636364,16.624552853408044,0.0,True
115,0.25,5.0,0.9391304347826088,17.066706295243847,0.0,True
120,0.25,5.0,0.9416666666666668,17.49793638626503,0.0,True
125,0.25,5.0,0.944,17.91900294845298,0.0,True
130,0.25,5.0,0.946153846153846,18.33058254421437,0.0,True
135,0.25,5.0,0.9407407407407408,18.53451901349825,0.0,True
140,0.25,5.0,0.9428571428571428,18.932461415201544,0.0,True
145,0.25,5.0,0.9379310344827586,19.130585729266823,0.0,True
150,0.25,5.0,0.94,19.516147160748712,0.0,True
155,0.25,5.0,0.9419354838709676,19.89439862811122,0.0,True
160,0.25,5.0,0.9375,20.08316044185609,0.0,True
165,0.25,5.0,0.9393939393939394,20.45072916138501,0.0,True
170,0.25,5.0,0.9411764705882352,20.81194981019224,0.0,True
175,0.25,5.0,0.9428571428571428,21.16713535289126,0.0,True
180,0.25,5.0,0.9388888888888888,21.344441552431988,0.0,True
185,0.25,5.0,0.9405405405405406,21.69074199487625,0.0,True
190,0.25,5.0,0.9421052631578948,22.03171557614318,0.0,True
195,0.25,5.0,0.9435897435897436,22.36759713758726,0.0,True
200,0.25,5.0,0.945,22.698604949790784,0.0,True
5,0.25,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
10,0.25,5.0,1.0,5.477225575051661,2.1602315269930727e-08,True
15,0.25,5.0,1.0,6.7082039324993685,9.851675031313787e-12,True
20,0.25,5.0,1.0,7.745966692414833,4.6629367034256575e-15,True
25,0.25,5.0,1.0,8.660254037844386,0.0,True
30,0.25,5.0,1.0,9.486832980505138,0.0,True
35,0.25,5.0,1.0,10.246950765959598,0.0,True
40,0.25,5.0,0.975,10.589302778433211,0.0,True
45,0.25,5.0,0.9555555555555556,10.930419665963155,0.0,True
50,0.25,5.0,0.94,11.26765281680262,0.0,True
55,0.25,5.0,0.9454545454545454,11.911033845671302,0.0,True
60,0.25,5.0,0.9333333333333332,12.22383827699885,0.0,True
65,0.25,5.0,0.9384615384615383,12.81845624530585,0.0,True
70,0.25,5.0,0.9428571428571428,13.387271851241673,0.0,True
75,0.25,5.0,0.92,13.4,0.0,True
80,0.25,5.0,0.9125,13.68454115659954,0.0,True
85,0.25,5.0,0.9058823529411764,13.964801691198836,0.0,True
90,0.25,5.0,0.9,14.24078649513432,0.0,True
95,0.25,5.0,0.9052631578947368,14.749487056201398,0.0,True
100,0.25,5.0,0.9,15.011106998930268,0.0,True
105,0.25,5.0,0.9047619047619048,15.494494670022805,0.0,True
110,0.25,5.0,0.9,15.743781841306957,0.0,True
115,0.25,5.0,0.8956521739130435,15.989942491127517,0.0,True
120,0.25,5.0,0.9,16.443843832875572,0.0,True
125,0.25,5.0,0.896,16.679648277666608,0.0,True
130,0.25,5.0,0.9,17.115295303713967,0.0,True
135,0.25,5.0,0.8962962962962963,17.341949425498367,0.0,True
140,0.25,5.0,0.8928571428571429,17.5662013130736,0.0,True
145,0.25,5.0,0.8896551724137931,17.788088485107753,0.0,True
150,0.25,5.0,0.8933333333333333,18.196214502533824,0.0,True
155,0.25,5.0,0.896774193548387,18.59592971998275,0.0,True
160,0.25,5.0,0.9,18.98771532684576,0.0,True
165,0.25,5.0,0.9030303030303032,19.37200938144382,0.0,True
170,0.25,5.0,0.9058823529411764,19.74921194754413,0.0,True
175,0.25,5.0,0.9085714285714286,20.1196894797585,0.0,True
180,0.25,5.0,0.9055555555555556,20.311645993443346,0.0,True
185,0.25,5.0,0.9081081081081082,20.67199873092903,0.0,True
190,0.25,5.0,0.9105263157894736,21.026466196243117,0.0,True
195,0.25,5.0,0.9128205128205128,21.375319260873592,0.0,True
200,0.25,5.0,0.91,21.555509736491967,0.0,True
5,0.25,2.0,0.2,-0.2581988897471611,0.6018732926311803,False
10,0.25,2.0,0.5,1.8257418583505536,0.0339445774309145,False
15,0.25,2.0,0.6666666666666666,3.7267799624996494,9.697081455184442e-05,False
20,0.25,2.0,0.65,4.131182235954578,1.8045116183751372e-05,True
25,0.25,2.0,0.64,4.50333209967908,3.3448111130818248e-06,True
30,0.25,2.0,0.6333333333333333,4.8488257455915145,6.209722832606346e-07,True
35,0.25,2.0,0.6857142857142857,5.952990444986052,1.316433406728379e-09,True
40,0.25,2.0,0.625,5.477225575051661,2.1602315269930727e-08,True
45,0.25,2.0,0.6222222222222222,5.766441871019932,4.048130830547336e-09,True
5,0.25,2.0,0.6,1.807392228230128,0.0353505724329914,False
10,0.25,2.0,0.4,1.095445115010332,0.1366608391461491,False
15,0.25,2.0,0.4666666666666667,1.9379255804998177,0.0263161512828703,False
20,0.25,2.0,0.5,2.581988897471611,0.0049116372537596,False
25,0.25,2.0,0.48,2.6558112382722783,0.0039558943403557,False
30,0.25,2.0,0.5,3.162277660168379,0.0007827011290012,False
35,0.25,2.0,0.4857142857142857,3.2204702407301595,0.0006399023965153,False
40,0.25,2.0,0.5,3.651483716701108,0.0001303648164276,False
45,0.25,2.0,0.5111111111111111,4.045115939372191,2.614861799843382e-05,True
50,0.25,2.0,0.48,3.75588427226754,8.636525148408847e-05,False
55,0.25,2.0,0.4545454545454545,3.503245248726853,0.0002298130347002,False
60,0.25,2.0,0.4666666666666667,3.8758511609996353,5.312631067222462e-05,False
65,0.25,2.0,0.4923076923076923,4.511523706448427,3.218179403630117e-06,True
70,0.25,2.0,0.5285714285714286,5.382511362870363,3.672686932354452e-08,True
75,0.25,2.0,0.5466666666666666,5.933333333333334,1.484226519465892e-09,True
80,0.25,2.0,0.5625,6.454972243679028,5.4119375647587724e-11,True
85,0.25,2.0,0.5764705882352941,6.95108963104516,1.8123280653981053e-12,True
90,0.25,2.0,0.5666666666666667,6.937819061732104,1.991073972362756e-12,True
95,0.25,2.0,0.5684210526315789,7.167421420885017,3.8213876507597893e-13,True
100,0.25,2.0,0.58,7.6210235533030595,1.2656542480726783e-14,True
105,0.25,2.0,0.580952380952381,7.831762760484253,2.4424906541753444e-15,True
110,0.25,2.0,0.5909090909090909,8.257228238447706,0.0,True
115,0.25,2.0,0.591304347826087,8.4525958623132,0.0,True
120,0.25,2.0,0.5833333333333334,8.432740427115679,0.0,True
125,0.25,2.0,0.6,9.03696114115064,0.0,True
130,0.25,2.0,0.6076923076923076,9.4184761138781,0.0,True
135,0.25,2.0,0.6,9.391485505499116,0.0,True
140,0.25,2.0,0.6071428571428571,9.759000729485331,0.0,True
145,0.25,2.0,0.6206896551724138,10.30846098193576,0.0,True
150,0.25,2.0,0.6133333333333333,10.276618553244491,0.0,True
155,0.25,2.0,0.6,10.063134037995653,0.0,True
160,0.25,2.0,0.60625,10.406728592598157,0.0,True
165,0.25,2.0,0.6,10.382677881933928,0.0,True
170,0.25,2.0,0.6,10.538817137927134,0.0,True
175,0.25,2.0,0.5942857142857143,10.518102309374834,0.0,True
180,0.25,2.0,0.5944444444444444,10.672220776215994,0.0,True
185,0.25,2.0,0.6,10.99393772343043,0.0,True
190,0.25,2.0,0.6,11.1415139605591,0.0,True
195,0.25,2.0,0.6,11.28716084761797,0.0,True
200,0.25,2.0,0.595,11.26765281680262,0.0,True
5,0.25,2.0,0.6,1.807392228230128,0.0353505724329914,False
10,0.25,2.0,0.6,2.556038601690775,0.0052935686670284,False
15,0.25,2.0,0.6,3.130495168499705,0.0008725593497644,False
20,0.25,2.0,0.7,4.6475800154489,1.679259164610869e-06,True
25,0.25,2.0,0.68,4.965212315030781,3.431297577183301e-07,True
30,0.25,2.0,0.6666666666666666,5.270462766947299,6.804011454253357e-08,True
35,0.25,2.0,0.6571428571428571,5.562630415806639,1.3286914901655678e-08,True
40,0.25,2.0,0.65,5.842373946721772,2.5731061725764452e-09,True
45,0.25,2.0,0.6666666666666666,6.454972243679029,5.4119375647587724e-11,True
50,0.25,2.0,0.68,7.021870595978444,1.0945688799779418e-12,True
55,0.25,2.0,0.6545454545454545,6.928640603037555,2.1245227799227e-12,True
60,0.25,2.0,0.65,7.155417527999327,4.171107903516713e-13,True
65,0.25,2.0,0.6615384615384615,7.662429152221932,9.103828801926284e-15,True
70,0.25,2.0,0.6571428571428571,7.866747376502838,1.7763568394002505e-15,True
75,0.25,2.0,0.6266666666666667,7.533333333333333,2.475797344914099e-14,True
80,0.25,2.0,0.6375,8.004165582161995,6.661338147750939e-16,True
85,0.25,2.0,0.6470588235294118,8.454027929649518,0.0,True
90,0.25,2.0,0.6444444444444445,8.641844796192622,0.0,True
95,0.25,2.0,0.6421052631578947,8.825998278610475,0.0,True
100,0.25,2.0,0.63,8.77572409168231,0.0,True
105,0.25,2.0,0.6095238095238096,8.507886164267067,0.0,True
110,0.25,2.0,0.6,8.477420991472977,0.0,True
115,0.25,2.0,0.5826086956521739,8.237243101489932,1.1102230246251563e-16,True
120,0.25,2.0,0.5833333333333334,8.432740427115679,0.0,True
125,0.25,2.0,0.584,8.623842917555182,0.0,True
130,0.25,2.0,0.5923076923076923,9.013380367044633,0.0,True
135,0.25,2.0,0.5925925925925926,9.192723907499134,0.0,True
140,0.25,2.0,0.5857142857142857,9.173460685716211,0.0,True
145,0.25,2.0,0.5793103448275863,9.157749058370838,0.0,True
150,0.25,2.0,0.5733333333333334,9.145247703346014,0.0,True
155,0.25,2.0,0.5806451612903226,9.50664736308345,0.0,True
160,0.25,2.0,0.5875,9.85900603509299,0.0,True
165,0.25,2.0,0.593939393939394,10.202891251943733,0.0,True
170,0.25,2.0,0.5941176470588235,10.361694160819116,0.0,True
175,0.25,2.0,0.5885714285714285,10.34352799718604,0.0,True
180,0.25,2.0,0.5944444444444444,10.672220776215994,0.0,True
185,0.25,2.0,0.5945945945945946,10.824147179439226,0.0,True
190,0.25,2.0,0.5947368421052631,10.973972397242422,0.0,True
195,0.25,2.0,0.5897435897435898,10.95640155538008,0.0,True
200,0.25,2.0,0.59,11.104353500617076,0.0,True
5,0.25,2.0,0.8,2.840187787218772,0.002254349182452,False
10,0.25,2.0,0.9,4.74692883171144,1.0326428980800273e-06,True
15,0.25,2.0,0.8666666666666667,5.515634344499481,1.7376207472885596e-08,True
20,0.25,2.0,0.8,5.680375574437544,6.719964695811598e-09,True
25,0.25,2.0,0.8,6.350852961085883,1.0706213693367772e-10,True
30,0.25,2.0,0.8,6.957010852370434,1.7378321004457577e-12,True
35,0.25,2.0,0.7714285714285715,7.124070532524293,5.239142453206114e-13,True
40,0.25,2.0,0.75,7.302967433402215,1.4077627952246985e-13,True
45,0.25,2.0,0.7333333333333333,7.487767802667673,3.5083047578154947e-14,True
50,0.25,2.0,0.74,8.001666493091715,6.661338147750939e-16,True
55,0.25,2.0,0.7090909090909091,7.862839336031381,1.887379141862766e-15,True
60,0.25,2.0,0.7,8.049844718999243,4.440892098500626e-16,True
65,0.25,2.0,0.7076923076923077,8.521767001069252,0.0,True
70,0.25,2.0,0.7,8.694826047713663,0.0,True
75,0.25,2.0,0.6933333333333334,8.866666666666667,0.0,True
80,0.25,2.0,0.6625,8.520563361656317,0.0,True
85,0.25,2.0,0.6588235294117647,8.704517646083579,0.0,True
90,0.25,2.0,0.6444444444444445,8.641844796192622,0.0,True
95,0.25,2.0,0.631578947368421,8.589058727506838,0.0,True
100,0.25,2.0,0.63,8.77572409168231,0.0,True
105,0.25,2.0,0.638095238095238,9.18400956804988,0.0,True
110,0.25,2.0,0.6272727272727273,9.137999250548791,0.0,True
115,0.25,2.0,0.6434782608695652,9.744712427252797,0.0,True
120,0.25,2.0,0.65,10.119288512538814,0.0,True
125,0.25,2.0,0.656,10.48287492373474,0.0,True
130,0.25,2.0,0.6538461538461539,10.6337633543785,0.0,True
135,0.25,2.0,0.6518518518518519,10.782816691498985,0.0,True
140,0.25,2.0,0.6642857142857143,11.320440846202985,0.0,True
145,0.25,2.0,0.6482758620689655,11.075602264312376,0.0,True
150,0.25,2.0,0.6533333333333333,11.407989403142968,0.0,True
155,0.25,2.0,0.6580645161290323,11.732594062732256,0.0,True
160,0.25,2.0,0.64375,11.502173707608488,0.0,True
165,0.25,2.0,0.6484848484848484,11.820970921855512,0.0,True
170,0.25,2.0,0.6411764705882353,11.778677977683268,0.0,True
175,0.25,2.0,0.6457142857142857,12.08927111907398,0.0,True
180,0.25,2.0,0.6333333333333333,11.877148928369412,0.0,True
185,0.25,2.0,0.6324324324324324,12.012680987377651,0.0,True
190,0.25,2.0,0.631578947368421,12.146763340459168,0.0,True
195,0.25,2.0,0.6358974358974359,12.444818370450582,0.0,True
200,0.25,2.0,0.63,12.410748030101436,0.0,True
5,0.25,2.0,0.4,0.7745966692414834,0.2192890130404999,False
10,0.25,2.0,0.6,2.556038601690775,0.0052935686670284,False
15,0.25,2.0,0.6666666666666666,3.7267799624996494,9.697081455184442e-05,False
20,0.25,2.0,0.7,4.6475800154489,1.679259164610869e-06,True
25,0.25,2.0,0.64,4.50333209967908,3.3448111130818248e-06,True
30,0.25,2.0,0.6,4.427188724235731,4.773459922668977e-06,True
35,0.25,2.0,0.6285714285714286,5.172270386627226,1.15633300601381e-07,True
40,0.25,2.0,0.625,5.477225575051661,2.1602315269930727e-08,True
45,0.25,2.0,0.6222222222222222,5.766441871019932,4.048130830547336e-09,True
50,0.25,2.0,0.62,6.042074698865172,7.607250385177621e-10,True
55,0.25,2.0,0.5818181818181818,5.683042292379118,6.615976544388502e-09,True
60,0.25,2.0,0.55,5.366563145999495,4.012555632204595e-08,True
65,0.25,2.0,0.5692307692307692,5.943753454527293,1.392842507996761e-09,True
70,0.25,2.0,0.6,6.762642481555072,6.7748029408676294e-12,True
75,0.25,2.0,0.6,7.0,1.2798651027878805e-12,True
80,0.25,2.0,0.6,7.229568912920511,2.422506639732092e-13,True
85,0.25,2.0,0.6235294117647059,7.953048496781399,8.881784197001252e-16,True
90,0.25,2.0,0.6333333333333333,8.398412548412548,0.0,True
95,0.25,2.0,0.631578947368421,8.589058727506838,0.0,True
100,0.25,2.0,0.63,8.77572409168231,0.0,True
105,0.25,2.0,0.638095238095238,9.18400956804988,0.0,True
110,0.25,2.0,0.6272727272727273,9.137999250548791,0.0,True
115,0.25,2.0,0.6347826086956522,9.52935966642953,0.0,True
120,0.25,2.0,0.625,9.486832980505138,0.0,True
125,0.25,2.0,0.632,9.863197588341556,0.0,True
130,0.25,2.0,0.6461538461538462,10.431215480961766,0.0,True
135,0.25,2.0,0.6518518518518519,10.782816691498985,0.0,True
140,0.25,2.0,0.6428571428571429,10.734900802433865,0.0,True
145,0.25,2.0,0.6413793103448275,10.88381694371822,0.0,True
150,0.25,2.0,0.6333333333333333,10.842303978193728,0.0,True
155,0.25,2.0,0.632258064516129,10.990611829515988,0.0,True
160,0.25,2.0,0.64375,11.502173707608488,0.0,True
165,0.25,2.0,0.6363636363636364,11.461397661875116,0.0,True
170,0.25,2.0,0.6352941176470588,11.60155500057525,0.0,True
175,0.25,2.0,0.6342857142857142,11.740122494696392,0.0,True
180,0.25,2.0,0.6388888888888888,12.049281521534189,0.0,True
185,0.25,2.0,0.6378378378378379,12.182471531368854,0.0,True
190,0.25,2.0,0.6368421052631579,12.314304903775849,0.0,True
195,0.25,2.0,0.6358974358974359,12.444818370450582,0.0,True
200,0.25,2.0,0.64,12.737346662472527,0.0,True
5,0.25,2.0,0.6,1.807392228230128,0.0353505724329914,False
10,0.25,2.0,0.7,3.2863353450309964,0.0005075004735565,False
15,0.25,2.0,0.6,3.130495168499705,0.0008725593497644,False
20,0.25,2.0,0.55,3.0983866769659336,0.0009728868468695,False
25,0.25,2.0,0.56,3.57957166897568,0.0001720789269232,False
30,0.25,2.0,0.5333333333333333,3.583914681524164,0.000169241345158,False
35,0.25,2.0,0.6,4.781910357447813,8.68185562219459e-07,True
40,0.25,2.0,0.575,4.74692883171144,1.0326428980800273e-06,True
45,0.25,2.0,0.6,5.422176684690384,2.943882138062293e-08,True
50,0.25,2.0,0.6,5.715476066494082,5.469865893559245e-09,True
55,0.25,2.0,0.5636363636363636,5.3716427147145085,3.9011291086410444e-08,True
60,0.25,2.0,0.5833333333333334,5.962847939999439,1.2393954751388492e-09,True
65,0.25,2.0,0.6,6.51664535375884,3.594857744815272e-11,True
70,0.25,2.0,0.6142857142857143,7.038668705292014,9.704459458248493e-13,True
75,0.25,2.0,0.6,7.0,1.2798651027878805e-12,True
80,0.25,2.0,0.5875,6.97137002317335,1.5694112676101213e-12,True
85,0.25,2.0,0.5764705882352941,6.95108963104516,1.8123280653981053e-12,True
90,0.25,2.0,0.5777777777777777,7.181251309512178,3.453903829608862e-13,True
95,0.25,2.0,0.5789473684210527,7.404360971988654,6.59472476627343e-14,True
100,0.25,2.0,0.58,7.6210235533030595,1.2656542480726783e-14,True
105,0.25,2.0,0.5714285714285714,7.606388292556649,1.4099832412739488e-14,True
110,0.25,2.0,0.5727272727272728,7.81684273239716,2.664535259100376e-15,True
115,0.25,2.0,0.5652173913043478,7.8065375798434,2.886579864025407e-15,True
120,0.25,2.0,0.5666666666666667,8.011103405759894,5.551115123125784e-16,True
125,0.25,2.0,0.576,8.417283805757453,0.0,True
130,0.25,2.0,0.5846153846153846,8.8108324936279,0.0,True
135,0.25,2.0,0.5777777777777777,8.795200711499172,0.0,True
140,0.25,2.0,0.5785714285714286,8.978280671126505,0.0,True
145,0.25,2.0,0.5724137931034483,8.965963737776683,0.0,True
150,0.25,2.0,0.5666666666666667,8.9566858950296,0.0,True
155,0.25,2.0,0.567741935483871,9.135656246475316,0.0,True
160,0.25,2.0,0.575,9.49385766342288,0.0,True
165,0.25,2.0,0.5757575757575758,9.663531361973137,0.0,True
170,0.25,2.0,0.5647058823529412,9.47607927527902,0.0,True
175,0.25,2.0,0.5714285714285714,9.819805060619656,0.0,True
180,0.25,2.0,0.5722222222222222,9.983690403556896,0.0,True
185,0.25,2.0,0.5837837837837838,10.484566091456818,0.0,True
190,0.25,2.0,0.5894736842105263,10.806430833925743,0.0,True
195,0.25,2.0,0.5948717948717949,11.121781201499026,0.0,True
200,0.25,2.0,0.585,10.941054184431527,0.0,True
5,0.25,2.0,0.8,2.840187787218772,0.002254349182452,False
10,0.25,2.0,0.8,4.016632088371218,2.951789024796536e-05,True
15,0.25,2.0,0.8,4.919349550499537,4.341614042724373e-07,True
20,0.25,2.0,0.8,5.680375574437544,6.719964695811598e-09,True
25,0.25,2.0,0.76,5.888972745734182,1.943017524652646e-09,True
30,0.25,2.0,0.7666666666666667,6.535373831014651,3.1725400084781086e-11,True
35,0.25,2.0,0.7714285714285715,7.124070532524293,5.239142453206114e-13,True
40,0.25,2.0,0.7,6.572670690061993,2.471034488138457e-11,True
45,0.25,2.0,0.6888888888888889,6.799237430008577,5.258682378439517e-12,True
50,0.25,2.0,0.7,7.3484692283495345,1.0025313912365165e-13,True
55,0.25,2.0,0.6909090909090909,7.551439758366772,2.153832667772804e-14,True
60,0.25,2.0,0.7,8.049844718999243,4.440892098500626e-16,True
65,0.25,2.0,0.7076923076923077,8.521767001069252,0.0,True
70,0.25,2.0,0.6857142857142857,8.418799823976721,0.0,True
75,0.25,2.0,0.6666666666666666,8.333333333333334,0.0,True
80,0.25,2.0,0.65,8.262364471909155,0.0,True
85,0.25,2.0,0.6588235294117647,8.704517646083579,0.0,True
90,0.25,2.0,0.6666666666666666,9.128709291752768,0.0,True
95,0.25,2.0,0.6631578947368421,9.29987738081775,0.0,True
100,0.25,2.0,0.65,9.237604307034012,0.0,True
105,0.25,2.0,0.6476190476190476,9.409384035977483,0.0,True
110,0.25,2.0,0.6272727272727273,9.137999250548791,0.0,True
115,0.25,2.0,0.6347826086956522,9.52935966642953,0.0,True
120,0.25,2.0,0.6416666666666667,9.908470001860922,0.0,True
125,0.25,2.0,0.648,10.276315811937012,0.0,True
130,0.25,2.0,0.6384615384615384,10.228667607545033,0.0,True
135,0.25,2.0,0.6370370370370371,10.385293495499022,0.0,True
140,0.25,2.0,0.6428571428571429,10.734900802433865,0.0,True
145,0.25,2.0,0.6551724137931034,11.267387584906528,0.0,True
150,0.25,2.0,0.64,11.03086578651014,0.0,True
155,0.25,2.0,0.632258064516129,10.990611829515988,0.0,True
160,0.25,2.0,0.6375,11.319599521773434,0.0,True
165,0.25,2.0,0.6303030303030303,11.281611031884918,0.0,True
170,0.25,2.0,0.6294117647058823,11.42443202346723,0.0,True
175,0.25,2.0,0.6228571428571429,11.390973870318804,0.0,True
180,0.25,2.0,0.6222222222222222,11.532883742039864,0.0,True
185,0.25,2.0,0.6216216216216216,11.673099899395243,0.0,True
190,0.25,2.0,0.631578947368421,12.146763340459168,0.0,True
195,0.25,2.0,0.6358974358974359,12.444818370450582,0.0,True
200,0.25,2.0,0.62,12.084149397730345,0.0,True
5,0.25,2.0,0.8,2.840187787218772,0.002254349182452,False
10,0.25,2.0,0.6,2.556038601690775,0.0052935686670284,False
15,0.25,2.0,0.6666666666666666,3.7267799624996494,9.697081455184442e-05,False
20,0.25,2.0,0.6,3.614784456460256,0.0001502988037203,False
25,0.25,2.0,0.56,3.57957166897568,0.0001720789269232,False
30,0.25,2.0,0.5666666666666667,4.005551702879947,3.0936448879304024e-05,True
35,0.25,2.0,0.5428571428571428,4.001190299088986,3.15123224980951e-05,True
40,0.25,2.0,0.6,5.11207720338155,1.5931777319622142e-07,True
45,0.25,2.0,0.6,5.422176684690384,2.943882138062293e-08,True
50,0.25,2.0,0.58,5.388877434122992,3.54495676146982e-08,True
55,0.25,2.0,0.5818181818181818,5.683042292379118,6.615976544388502e-09,True
60,0.25,2.0,0.5666666666666667,5.664705542999467,7.363861298514962e-09,True
65,0.25,2.0,0.5846153846153846,6.230199404143066,2.3292090478577165e-10,True
70,0.25,2.0,0.5857142857142857,6.48661625781813,4.3892778300858026e-11,True
75,0.25,2.0,0.6,7.0,1.2798651027878805e-12,True
80,0.25,2.0,0.6,7.229568912920511,2.422506639732092e-13,True
85,0.25,2.0,0.6,7.452069063913279,4.596323321948149e-14,True
90,0.25,2.0,0.6,7.668115805072325,8.659739592076221e-15,True
95,0.25,2.0,0.6105263157894737,8.115179625299564,2.220446049250313e-16,True
100,0.25,2.0,0.61,8.31384387633061,0.0,True
105,0.25,2.0,0.6190476190476191,8.733260632194671,0.0,True
110,0.25,2.0,0.6272727272727273,9.137999250548791,0.0,True
115,0.25,2.0,0.6260869565217392,9.314006905606265,0.0,True
120,0.25,2.0,0.6416666666666667,9.908470001860922,0.0,True
125,0.25,2.0,0.616,9.450079364746095,0.0,True
130,0.25,2.0,0.6230769230769231,9.823571860711567,0.0,True
135,0.25,2.0,0.6370370370370371,10.385293495499022,0.0,True
140,0.25,2.0,0.6214285714285714,10.149360758664743,0.0,True
145,0.25,2.0,0.6275862068965518,10.500246302529913,0.0,True
150,0.25,2.0,0.6333333333333333,10.842303978193728,0.0,True
155,0.25,2.0,0.6387096774193548,11.176107387820055,0.0,True
160,0.25,2.0,0.6375,11.319599521773434,0.0,True
165,0.25,2.0,0.6363636363636364,11.461397661875116,0.0,True
170,0.25,2.0,0.6352941176470588,11.60155500057525,0.0,True
175,0.25,2.0,0.6285714285714286,11.565548182507596,0.0,True
180,0.25,2.0,0.6277777777777778,11.705016335204638,0.0,True
185,0.25,2.0,0.6108108108108108,11.333518811412835,0.0,True
190,0.25,2.0,0.6157894736842106,11.644138650509134,0.0,True
195,0.25,2.0,0.6102564102564103,11.61792013985586,0.0,True
200,0.25,2.0,0.61,11.757550765359255,0.0,True
5,0.25,1.0,0.0,-1.2909944487358056,0.9016471987705266,False
10,0.25,1.0,0.3,0.3651483716701107,0.3575003273440446,False
15,0.25,1.0,0.4666666666666667,1.9379255804998177,0.0263161512828703,False
20,0.25,1.0,0.5,2.581988897471611,0.0049116372537596,False
5,0.25,1.0,0.6,1.807392228230128,0.0353505724329914,False
10,0.25,1.0,0.5,1.8257418583505536,0.0339445774309145,False
15,0.25,1.0,0.4666666666666667,1.9379255804998177,0.0263161512828703,False
20,0.25,1.0,0.55,3.0983866769659336,0.0009728868468695,False
25,0.25,1.0,0.56,3.57957166897568,0.0001720789269232,False
30,0.25,1.0,0.5,3.162277660168379,0.0007827011290012,False
35,0.25,1.0,0.4857142857142857,3.2204702407301595,0.0006399023965153,False
40,0.25,1.0,0.475,3.2863353450309964,0.0005075004735565,False
45,0.25,1.0,0.4888888888888889,3.700850753042643,0.0001074389185953,False
50,0.25,1.0,0.5,4.08248290463863,2.2278545302012454e-05,True
55,0.25,1.0,0.4727272727272727,3.8146448263914623,6.818946883258015e-05,False
60,0.25,1.0,0.4666666666666667,3.8758511609996353,5.312631067222462e-05,False
65,0.25,1.0,0.4769230769230769,4.225077756832654,1.1942914476925637e-05,True
70,0.25,1.0,0.4571428571428571,4.002380244185654,3.1354205160760706e-05,True
75,0.25,1.0,0.44,3.8,7.234804392508565e-05,False
80,0.25,1.0,0.45,4.131182235954578,1.8045116183751372e-05,True
85,0.25,1.0,0.4588235294117647,4.446192466704561,4.370282238541634e-06,True
90,0.25,1.0,0.4444444444444444,4.260064336151292,1.0218403443507109e-05,True
95,0.25,1.0,0.4526315789473684,4.561086358745011,2.5444822191467158e-06,True
100,0.25,1.0,0.45,4.618802153517006,1.929808218448237e-06,True
105,0.25,1.0,0.4666666666666667,5.127269145353,1.4698755634867666e-07,True
110,0.25,1.0,0.4636363636363636,5.174529696093895,1.1424288492989378e-07,True
115,0.25,1.0,0.4521739130434782,5.006951689140939,2.764939959210011e-07,True
120,0.25,1.0,0.4583333333333333,5.270462766947299,6.804011454253357e-08,True
125,0.25,1.0,0.456,5.318897128791519,5.2199069400238336e-08,True
130,0.25,1.0,0.4538461538461538,5.367518645543433,3.9913629068522034e-08,True
135,0.25,1.0,0.4592592592592592,5.615015143499472,9.827251568061968e-09,True
140,0.25,1.0,0.4571428571428571,5.660220423101492,7.558934478346657e-09,True
145,0.25,1.0,0.4689655172413793,6.0891839288643785,5.674383185549914e-10,True
150,0.25,1.0,0.46,5.939696961966999,1.427747031712556e-09,True
155,0.25,1.0,0.4709677419354838,6.353222871914306,1.0542500206156545e-10,True
